x,E,N,z,h
7.814973405,259966.8018,4203336.456,3559.097168,21.611955390871
7.842884024,259966.8257,4203336.441,3559.097656,21.616891431722
7.870794644,259966.8495,4203336.427,3559.092285,21.6218274727498
7.898705263,259966.8734,4203336.413,3559.093994,21.6267635136008
7.926615882,259966.8973,4203336.398,3559.090576,21.6316995544518
7.954526502,259966.9212,4203336.384,3559.092285,21.6366355954796
7.982437121,259966.9451,4203336.369,3559.094727,21.6415716363306
8.01034774,259966.9689,4203336.355,3559.092285,21.6465076771816
8.038258359,259966.9928,4203336.34,3559.094727,21.6514437180325
8.066168979,259967.0167,4203336.326,3559.093018,21.6563797590604
8.094079598,259967.0406,4203336.311,3559.095215,21.6613157999114
8.121990217,259967.0644,4203336.297,3559.097168,21.6662518407623
8.149900837,259967.0883,4203336.282,3559.095459,21.6711878817902
8.177811456,259967.1122,4203336.268,3559.097656,21.6761239226411
8.205722075,259967.1361,4203336.254,3559.095947,21.6810599634921
8.233632695,259967.1599,4203336.239,3559.0979,21.68599600452
8.261543314,259967.1838,4203336.225,3559.100098,21.6909320453709
8.289453933,259967.2077,4203336.21,3559.098877,21.6958680862219
8.317364552,259967.2316,4203336.196,3559.101074,21.7008041270729
8.345275172,259967.2555,4203336.181,3559.100098,21.7057401681007
8.373185791,259967.2793,4203336.167,3559.102051,21.7106762089517
8.40109641,259967.3032,4203336.152,3559.104248,21.7156122498027
8.42900703,259967.3271,4203336.138,3559.103027,21.7205482908305
8.456917649,259967.351,4203336.123,3559.10498,21.7254843316815
8.483555162,259967.3749,4203336.112,3559.10376,21.7301952215523
8.510192675,259967.3988,4203336.1,3559.105713,21.7349061114232
8.536830189,259967.4227,4203336.088,3559.105225,21.7396170014709
8.563467702,259967.4467,4203336.077,3559.107178,21.7443278913418
8.590105215,259967.4706,4203336.065,3559.106445,21.7490387812126
8.616742728,259967.4945,4203336.053,3559.108643,21.7537496710835
8.643380242,259967.5185,4203336.042,3559.10791,21.7584605611312
8.670017755,259967.5424,4203336.03,3559.110107,21.7631714510021
8.696655268,259967.5663,4203336.018,3559.108887,21.7678823408729
8.723292781,259967.5902,4203336.006,3559.111084,21.7725932307438
8.749930295,259967.6142,4203335.995,3559.109863,21.7773041207915
8.776567808,259967.6381,4203335.983,3559.111816,21.7820150106623
8.803205321,259967.662,4203335.971,3559.110107,21.7867259005332
8.829842834,259967.6859,4203335.96,3559.112305,21.7914367904041
8.856480348,259967.7099,4203335.948,3559.110107,21.7961476804518
8.883117861,259967.7338,4203335.936,3559.112549,21.8008585703226
8.909755374,259967.7577,4203335.924,3559.110352,21.8055694601935
8.936392887,259967.7816,4203335.913,3559.113281,21.8102803500643
8.963030401,259967.8056,4203335.901,3559.11084,21.8149912401121
8.989667914,259967.8295,4203335.889,3559.114746,21.8197021299829
9.016305427,259967.8534,4203335.878,3559.111816,21.8244130198538
9.04294294,259967.8773,4203335.866,3559.116455,21.8291239097246
9.069580454,259967.9013,4203335.854,3559.112793,21.8338347997723
9.096217967,259967.9252,4203335.842,3559.118164,21.8385456896432
9.12285548,259967.9491,4203335.831,3559.114502,21.8432565795141
9.149492993,259967.9731,4203335.819,3559.120361,21.8479674693849
9.176130507,259967.997,4203335.807,3559.11499,21.8526783594326
9.20276802,259968.0209,4203335.796,3559.121094,21.8573892493035
9.229405533,259968.0448,4203335.784,3559.115234,21.8621001391743
9.256043046,259968.0688,4203335.772,3559.122559,21.8668110290452
9.28268056,259968.0927,4203335.76,3559.116455,21.8715219190929
9.309318073,259968.1166,4203335.749,3559.124023,21.8762328089638
9.335955586,259968.1405,4203335.737,3559.11792,21.8809436988346
9.362593099,259968.1645,4203335.725,3559.125732,21.8856545887055
9.389230612,259968.1884,4203335.714,3559.121094,21.8903654785764
9.415868126,259968.2123,4203335.702,3559.128662,21.8950763686241
9.442505639,259968.2362,4203335.69,3559.124023,21.8997872584949
9.469143152,259968.2602,4203335.679,3559.131104,21.9044981483658
9.495780665,259968.2841,4203335.667,3559.125977,21.9092090382366
9.522418179,259968.308,4203335.655,3559.131348,21.9139199282843
9.549055692,259968.3319,4203335.643,3559.126221,21.9186308181552
9.575693205,259968.3559,4203335.632,3559.120361,21.9233417080261
9.602330718,259968.3798,4203335.62,3559.125732,21.9280525978969
9.628968232,259968.4037,4203335.608,3559.119141,21.9327634879446
9.655605745,259968.4277,4203335.597,3559.124268,21.9374743778155
9.682243258,259968.4516,4203335.585,3559.117676,21.9421852676863
9.708880771,259968.4755,4203335.573,3559.123047,21.9468961575572
9.735518285,259968.4994,4203335.561,3559.116211,21.9516070476049
9.762155798,259968.5234,4203335.55,3559.119873,21.9563179374758
9.788793311,259968.5473,4203335.538,3559.112549,21.9610288273466
9.815430824,259968.5712,4203335.526,3559.116455,21.9657397172175
9.842068338,259968.5951,4203335.515,3559.108887,21.9704506072652
9.868705851,259968.6191,4203335.503,3559.112061,21.9751614971361
9.895343364,259968.643,4203335.491,3559.104492,21.9798723870069
9.921980877,259968.6669,4203335.479,3559.106934,21.9845832768778
9.948618391,259968.6908,4203335.468,3559.099609,21.9892941669255
9.975255904,259968.7148,4203335.456,3559.101318,21.9940050567963
10.00189342,259968.7387,4203335.444,3559.094727,21.9987159471978
10.02853093,259968.7626,4203335.433,3559.09668,22.0034268365381
10.05516844,259968.7865,4203335.421,3559.090576,22.0081377258784
10.08180596,259968.8105,4203335.409,3559.092285,22.0128486169872
10.10844347,259968.8344,4203335.398,3559.087646,22.0175595063275
10.13508098,259968.8583,4203335.386,3559.0896,22.0222703956678
10.1617185,259968.8823,4203335.374,3559.085205,22.0269812867766
10.18835601,259968.9062,4203335.362,3559.088623,22.0316921761169
