x,E,N,z,h
6.104026723,255235.0813,4208520.158,3752.688965,36.5484925228247
6.135490779,255235.0539,4208520.173,3752.685059,36.5545691240765
6.166954834,255235.0265,4208520.189,3752.687256,36.5606457251351
6.198418889,255234.9991,4208520.204,3752.689697,36.5667223261938
6.229882944,255234.9716,4208520.219,3752.685547,36.5727989272524
6.261347,255234.9442,4208520.235,3752.6875,36.5788755285042
6.292811055,255234.9168,4208520.25,3752.682373,36.5849521295629
6.32427511,255234.8894,4208520.266,3752.68457,36.5910287306215
6.355739165,255234.862,4208520.281,3752.679199,36.5971053316802
6.387203221,255234.8345,4208520.297,3752.680176,36.6031819329319
6.418667276,255234.8071,4208520.312,3752.674072,36.6092585339906
6.450131331,255234.7797,4208520.327,3752.676025,36.6153351350492
6.481595387,255234.7523,4208520.343,3752.677002,36.621411736301
6.513059442,255234.7248,4208520.358,3752.670898,36.6274883373597
6.544523497,255234.6974,4208520.374,3752.671387,36.6335649384183
6.575987552,255234.67,4208520.389,3752.665527,36.639641539477
6.607451608,255234.6426,4208520.405,3752.667236,36.6457181407287
6.638915663,255234.6151,4208520.42,3752.661621,36.6517947417874
6.670379718,255234.5877,4208520.435,3752.662109,36.6578713428461
6.701843773,255234.5603,4208520.451,3752.662109,36.6639479439047
6.733307829,255234.5329,4208520.466,3752.65625,36.6700245451565
6.764771884,255234.5054,4208520.482,3752.65625,36.6761011462151
6.796235939,255234.478,4208520.497,3752.650635,36.6821777472738
6.827699995,255234.4506,4208520.513,3752.650635,36.6882543485256
6.85916405,255234.4232,4208520.528,3752.644775,36.6943309495842
6.890628105,255234.3958,4208520.543,3752.644531,36.7004075506429
6.92209216,255234.3683,4208520.559,3752.638184,36.7064841517015
6.953556216,255234.3409,4208520.574,3752.638184,36.7125607529533
6.985020271,255234.3135,4208520.59,3752.638428,36.7186373540119
7.016484326,255234.2861,4208520.605,3752.63208,36.7247139550706
7.047948382,255234.2586,4208520.621,3752.633301,36.7307905563224
7.079412437,255234.2312,4208520.636,3752.627686,36.736867157381
7.110876492,255234.2038,4208520.651,3752.628662,36.7429437584397
7.142340547,255234.1764,4208520.667,3752.621826,36.7490203594983
7.173804603,255234.1489,4208520.682,3752.623779,36.7550969607501
7.205268658,255234.1215,4208520.698,3752.625488,36.7611735618087
7.236732713,255234.0941,4208520.713,3752.618408,36.7672501628674
7.268196768,255234.0667,4208520.728,3752.62085,36.773326763926
7.299660824,255234.0393,4208520.744,3752.612549,36.7794033651778
7.331124879,255234.0118,4208520.759,3752.616211,36.7854799662365
7.362588934,255233.9844,4208520.775,3752.607422,36.7915565672951
7.39405299,255233.957,4208520.79,3752.609863,36.7976331685469
7.425517045,255233.9296,4208520.806,3752.613525,36.8037097696055
7.4569811,255233.9021,4208520.821,3752.604248,36.8097863706642
7.488445155,255233.8747,4208520.836,3752.608398,36.8158629717228
7.519909211,255233.8473,4208520.852,3752.596924,36.8219395729746
7.551373266,255233.8199,4208520.867,3752.602539,36.8280161740333
7.582837321,255233.7924,4208520.883,3752.589111,36.8340927750919
7.614301376,255233.765,4208520.898,3752.594482,36.8401693761506
7.645765432,255233.7376,4208520.914,3752.580811,36.8462459774023
7.677229487,255233.7102,4208520.929,3752.583984,36.852322578461
7.708693542,255233.6827,4208520.944,3752.588135,36.8583991795196
7.740157598,255233.6553,4208520.96,3752.573242,36.8644757807714
7.771621653,255233.6279,4208520.975,3752.577393,36.8705523818301
7.803085708,255233.6005,4208520.991,3752.5625,36.8766289828887
7.834549763,255233.5731,4208521.006,3752.565674,36.8827055839474
7.866013819,255233.5456,4208521.022,3752.550781,36.8887821851991
7.897477874,255233.5182,4208521.037,3752.554688,36.8948587862578
7.928941929,255233.4908,4208521.052,3752.556885,36.9009353873165
7.960405984,255233.4634,4208521.068,3752.54541,36.9070119883751
7.99187004,255233.4359,4208521.083,3752.546631,36.9130885896269
8.023334095,255233.4085,4208521.099,3752.534912,36.9191651906855
8.05479815,255233.3811,4208521.114,3752.535645,36.9252417917442
